cycle,ambient_temperature,datetime,capacity,voltage_measured,current_measured,temperature_measured,current_load,voltage_load,time,batteryID
25541,24,5/8/2008 2:53,1.590650782,3.645032765,-1.99022704,30.10263198,2,2.709,871.75,3
25542,24,5/8/2008 2:53,1.590650782,3.642804788,-1.98843021,30.13225671,2,2.707,881.109,3
25543,24,5/8/2008 2:53,1.590650782,3.640401063,-1.989489729,30.16307718,2,2.704,890.5,3
25544,24,5/8/2008 2:53,1.590650782,3.637932833,-1.985589826,30.19458758,2,2.701,899.875,3
25545,24,5/8/2008 2:53,1.590650782,3.63564387,-1.989764636,30.21157072,2,2.699,909.281,3
25546,24,5/8/2008 2:53,1.590650782,3.633118292,-1.989788787,30.24533043,2,2.697,918.656,3
25547,24,5/8/2008 2:53,1.590650782,3.630818949,-1.991990591,30.27018082,2,2.695,928.015,3
25548,24,5/8/2008 2:53,1.590650782,3.628614838,-1.990055804,30.30233235,2,2.692,937.375,3
25549,24,5/8/2008 2:53,1.590650782,3.626024813,-1.989446326,30.3362872,2,2.69,946.75,3
25550,24,5/8/2008 2:53,1.590650782,3.624011003,-1.988230041,30.36961807,2,2.687,956.094,3
25551,24,5/8/2008 2:53,1.590650782,3.621637059,-1.990008495,30.40438016,2,2.685,965.437,3
25552,24,5/8/2008 2:53,1.590650782,3.619411483,-1.98911087,30.44782509,2,2.683,974.781,3
25553,24,5/8/2008 2:53,1.590650782,3.617213079,-1.989596278,30.48560447,2,2.681,984.187,3
25554,24,5/8/2008 2:53,1.590650782,3.615001951,-1.990542818,30.51129685,2,2.679,993.547,3
25555,24,5/8/2008 2:53,1.590650782,3.612960697,-1.988584145,30.54840562,2,2.677,1002.906,3
25556,24,5/8/2008 2:53,1.590650782,3.610719327,-1.989575821,30.58359372,2,2.674,1012.344,3
25557,24,5/8/2008 2:53,1.590650782,3.608409298,-1.990791766,30.62906447,2,2.672,1021.656,3
25558,24,5/8/2008 2:53,1.590650782,3.606174503,-1.989306888,30.6591747,2,2.67,1031,3
25559,24,5/8/2008 2:53,1.590650782,3.604130862,-1.988454796,30.68879502,2,2.667,1040.406,3
25560,24,5/8/2008 2:53,1.590650782,3.601774892,-1.986882841,30.73328029,2,2.665,1049.797,3
25561,24,5/8/2008 2:53,1.590650782,3.599550485,-1.988874584,30.78993566,2,2.664,1059.187,3
25562,24,5/8/2008 2:53,1.590650782,3.597795269,-1.990537468,30.82309445,2,2.661,1068.594,3
25563,24,5/8/2008 2:53,1.590650782,3.595524994,-1.993719493,30.85459503,2,2.659,1077.969,3
25564,24,5/8/2008 2:53,1.590650782,3.59358634,-1.987895739,30.8906072,2,2.657,1087.312,3
25565,24,5/8/2008 2:53,1.590650782,3.59132156,-1.988881582,30.93162761,2,2.655,1096.625,3
25566,24,5/8/2008 2:53,1.590650782,3.589456616,-1.990229586,30.97800849,2,2.653,1106,3
25567,24,5/8/2008 2:53,1.590650782,3.58719272,-1.992168698,31.02040434,2,2.651,1115.359,3
25568,24,5/8/2008 2:53,1.590650782,3.585288742,-1.988425079,31.04378728,2,2.649,1124.734,3
25569,24,5/8/2008 2:53,1.590650782,3.583311962,-1.98686757,31.09578826,2,2.647,1134.062,3
25570,24,5/8/2008 2:53,1.590650782,3.581290416,-1.992119358,31.1316805,2,2.645,1143.469,3
25571,24,5/8/2008 2:53,1.590650782,3.579183959,-1.992638257,31.17043941,2,2.643,1152.828,3
25572,24,5/8/2008 2:53,1.590650782,3.577394969,-1.987703109,31.20024714,2,2.641,1162.172,3
25573,24,5/8/2008 2:53,1.590650782,3.575307812,-1.987047375,31.24257437,2,2.639,1171.515,3
25574,24,5/8/2008 2:53,1.590650782,3.573377493,-1.989147964,31.27708362,2,2.637,1180.922,3
25575,24,5/8/2008 2:53,1.590650782,3.571486894,-1.988415548,31.32606363,2,2.635,1190.312,3
25576,24,5/8/2008 2:53,1.590650782,3.569572348,-1.990288728,31.36990584,2,2.633,1199.687,3
25577,24,5/8/2008 2:53,1.590650782,3.567601521,-1.988411625,31.40327542,2,2.631,1209.031,3
25578,24,5/8/2008 2:53,1.590650782,3.565840211,-1.988847784,31.43143921,2,2.63,1218.39,3
25579,24,5/8/2008 2:53,1.590650782,3.563934887,-1.989971249,31.46172466,2,2.628,1227.765,3
25580,24,5/8/2008 2:53,1.590650782,3.562027172,-1.990785713,31.51369772,2,2.626,1237.094,3
25581,24,5/8/2008 2:53,1.590650782,3.56028616,-1.989448429,31.54181355,2,2.624,1246.469,3
25582,24,5/8/2008 2:53,1.590650782,3.558463475,-1.99025064,31.58996349,2,2.622,1255.781,3
25583,24,5/8/2008 2:53,1.590650782,3.556610413,-1.989376153,31.62695482,2,2.62,1265.109,3
25584,24,5/8/2008 2:53,1.590650782,3.554841805,-1.991939895,31.65434677,2,2.618,1274.422,3
25585,24,5/8/2008 2:53,1.590650782,3.552969378,-1.988635311,31.69693891,2,2.616,1283.781,3
25586,24,5/8/2008 2:53,1.590650782,3.551394035,-1.988080169,31.73015753,2,2.614,1293.187,3
25587,24,5/8/2008 2:53,1.590650782,3.549472265,-1.990968555,31.775748,2,2.613,1302.515,3
25588,24,5/8/2008 2:53,1.590650782,3.547572894,-1.989374558,31.80650699,2,2.611,1311.875,3
25589,24,5/8/2008 2:53,1.590650782,3.546055689,-1.987244285,31.85470732,2,2.61,1321.297,3
25590,24,5/8/2008 2:53,1.590650782,3.544525491,-1.989398324,31.88689122,2,2.608,1330.625,3
25591,24,5/8/2008 2:53,1.590650782,3.542727308,-1.988618475,31.92582665,2,2.606,1340,3
25592,24,5/8/2008 2:53,1.590650782,3.54102308,-1.989010792,31.97285678,2,2.604,1349.359,3
25593,24,5/8/2008 2:53,1.590650782,3.539370721,-1.989966349,32.00830561,2,2.602,1358.765,3
25594,24,5/8/2008 2:53,1.590650782,3.537751061,-1.988872481,32.04643617,2,2.601,1368.125,3
25595,24,5/8/2008 2:53,1.590650782,3.536101561,-1.987887327,32.0840139,2,2.599,1377.469,3
25596,24,5/8/2008 2:53,1.590650782,3.534712766,-1.987145344,32.13227597,2,2.598,1386.828,3
25597,24,5/8/2008 2:53,1.590650782,3.532912765,-1.988862073,32.16987336,2,2.596,1396.219,3
25598,24,5/8/2008 2:53,1.590650782,3.531085352,-1.988104839,32.20901583,2,2.594,1405.515,3
25599,24,5/8/2008 2:53,1.590650782,3.529679105,-1.989519052,32.23598303,2,2.593,1414.922,3
25600,24,5/8/2008 2:53,1.590650782,3.528204454,-1.989021432,32.26703567,2,2.591,1424.359,3
25601,24,5/8/2008 2:53,1.590650782,3.526773254,-1.989304349,32.2959339,2,2.59,1433.687,3
25602,24,5/8/2008 2:53,1.590650782,3.525152062,-1.986516235,32.33651497,2,2.588,1443.078,3
25603,24,5/8/2008 2:53,1.590650782,3.523581097,-1.990621945,32.37907316,2,2.587,1452.437,3
25604,24,5/8/2008 2:53,1.590650782,3.522094748,-1.990101429,32.42125453,2,2.586,1461.75,3
25605,24,5/8/2008 2:53,1.590650782,3.520728401,-1.991455747,32.45182899,2,2.584,1471.156,3
25606,24,5/8/2008 2:53,1.590650782,3.519310149,-1.991174738,32.47969301,2,2.582,1480.531,3
25607,24,5/8/2008 2:53,1.590650782,3.517563177,-1.987897433,32.53367729,2,2.581,1489.875,3
25608,24,5/8/2008 2:53,1.590650782,3.516238709,-1.98749115,32.56171913,2,2.579,1499.265,3
25609,24,5/8/2008 2:53,1.590650782,3.514868069,-1.988963535,32.59932962,2,2.578,1508.625,3
25610,24,5/8/2008 2:53,1.590650782,3.51335096,-1.990322216,32.64112954,2,2.576,1517.984,3
25611,24,5/8/2008 2:53,1.590650782,3.511779329,-1.988824348,32.67598651,2,2.575,1527.297,3
25612,24,5/8/2008 2:53,1.590650782,3.510548227,-1.988862177,32.7247661,2,2.574,1536.64,3
25613,24,5/8/2008 2:53,1.590650782,3.508973202,-1.988084965,32.75401336,2,2.572,1546.062,3
25614,24,5/8/2008 2:53,1.590650782,3.507846164,-1.990437454,32.78016135,2,2.57,1555.484,3
25615,24,5/8/2008 2:53,1.590650782,3.506397121,-1.987477567,32.81829843,2,2.569,1564.828,3
25616,24,5/8/2008 2:53,1.590650782,3.505024345,-1.985708577,32.8513528,2,2.568,1574.234,3
25617,24,5/8/2008 2:53,1.590650782,3.503572922,-1.99170361,32.8953616,2,2.567,1583.594,3
25618,24,5/8/2008 2:53,1.590650782,3.502478935,-1.991806721,32.9306968,2,2.565,1592.984,3
25619,24,5/8/2008 2:53,1.590650782,3.500915755,-1.987541379,32.95245572,2,2.564,1602.281,3
25620,24,5/8/2008 2:53,1.590650782,3.499522639,-1.99013199,32.98977021,2,2.562,1611.609,3
25621,24,5/8/2008 2:53,1.590650782,3.498260958,-1.987660816,33.03508751,2,2.562,1621.062,3
25622,24,5/8/2008 2:53,1.590650782,3.496988275,-1.989951639,33.07539888,2,2.56,1630.39,3
25623,24,5/8/2008 2:53,1.590650782,3.495728955,-1.991401451,33.11854932,2,2.558,1639.797,3
25624,24,5/8/2008 2:53,1.590650782,3.494472373,-1.989365654,33.13891367,2,2.558,1649.14,3
25625,24,5/8/2008 2:53,1.590650782,3.493215077,-1.989234335,33.17761303,2,2.556,1658.484,3
25626,24,5/8/2008 2:53,1.590650782,3.491789702,-1.988706808,33.21758564,2,2.555,1667.906,3
25627,24,5/8/2008 2:53,1.590650782,3.490303838,-1.989333634,33.25652095,2,2.554,1677.297,3
25628,24,5/8/2008 2:53,1.590650782,3.489454183,-1.986571413,33.29118623,2,2.552,1686.64,3
25629,24,5/8/2008 2:53,1.590650782,3.488138358,-1.990515531,33.32901661,2,2.551,1696.031,3
25630,24,5/8/2008 2:53,1.590650782,3.486726033,-1.987801916,33.36033806,2,2.55,1705.406,3
25631,24,5/8/2008 2:53,1.590650782,3.485549095,-1.986766767,33.40086728,2,2.548,1714.844,3
25632,24,5/8/2008 2:53,1.590650782,3.484018749,-1.987233081,33.43568489,2,2.547,1724.187,3
25633,24,5/8/2008 2:53,1.590650782,3.482841242,-1.989860104,33.46362987,2,2.546,1733.547,3
25634,24,5/8/2008 2:53,1.590650782,3.4816673,-1.987152867,33.50905813,2,2.545,1742.937,3
25635,24,5/8/2008 2:53,1.590650782,3.480424185,-1.990398424,33.54784358,2,2.544,1752.375,3
25636,24,5/8/2008 2:53,1.590650782,3.47933969,-1.989331986,33.5704162,2,2.542,1761.75,3
25637,24,5/8/2008 2:53,1.590650782,3.477683166,-1.987512901,33.61340963,2,2.541,1771.078,3
25638,24,5/8/2008 2:53,1.590650782,3.476481183,-1.987145881,33.65092954,2,2.54,1780.469,3
25639,24,5/8/2008 2:53,1.590650782,3.475543536,-1.98878116,33.69274191,2,2.538,1789.859,3
25640,24,5/8/2008 2:53,1.590650782,3.474261495,-1.98866829,33.71124784,2,2.537,1799.265,3
25641,24,5/8/2008 2:53,1.590650782,3.473031686,-1.989466816,33.76079187,2,2.536,1808.594,3
25642,24,5/8/2008 2:53,1.590650782,3.471498121,-1.987385028,33.7885591,2,2.534,1817.953,3
25643,24,5/8/2008 2:53,1.590650782,3.470302794,-1.987188008,33.83732089,2,2.533,1827.359,3
25644,24,5/8/2008 2:53,1.590650782,3.469149512,-1.989121781,33.8720428,2,2.532,1836.687,3
25645,24,5/8/2008 2:53,1.590650782,3.467649281,-1.991020269,33.89191231,2,2.531,1846.109,3
25646,24,5/8/2008 2:53,1.590650782,3.466644274,-1.991006575,33.93522028,2,2.53,1855.453,3
25647,24,5/8/2008 2:53,1.590650782,3.465253722,-1.989096652,33.971753,2,2.528,1864.844,3
25648,24,5/8/2008 2:53,1.590650782,3.464016117,-1.989237879,34.00755397,2,2.527,1874.203,3
25649,24,5/8/2008 2:53,1.590650782,3.462712549,-1.98782711,34.0381745,2,2.526,1883.609,3
25650,24,5/8/2008 2:53,1.590650782,3.461420088,-1.988715607,34.0883194,2,2.524,1892.984,3
25651,24,5/8/2008 2:53,1.590650782,3.460101954,-1.988796897,34.13798518,2,2.523,1902.359,3
25652,24,5/8/2008 2:53,1.590650782,3.458901087,-1.989507337,34.17423156,2,2.522,1911.656,3
25653,24,5/8/2008 2:53,1.590650782,3.457556238,-1.988807302,34.2034578,2,2.52,1920.984,3
25654,24,5/8/2008 2:53,1.590650782,3.456363507,-1.991738866,34.24447272,2,2.52,1930.406,3
25655,24,5/8/2008 2:53,1.590650782,3.455081989,-1.990545007,34.27798694,2,2.518,1939.781,3
25656,24,5/8/2008 2:53,1.590650782,3.453930856,-1.987588791,34.30681767,2,2.517,1949.14,3
25657,24,5/8/2008 2:53,1.590650782,3.452352417,-1.99096607,34.34776862,2,2.516,1958.531,3
25658,24,5/8/2008 2:53,1.590650782,3.451174803,-1.989114959,34.38006846,2,2.514,1967.922,3
25659,24,5/8/2008 2:53,1.590650782,3.449830156,-1.988840294,34.42111348,2,2.513,1977.281,3
25660,24,5/8/2008 2:53,1.590650782,3.448484861,-1.989417296,34.46610055,2,2.512,1986.625,3
25661,24,5/8/2008 2:53,1.590650782,3.447157431,-1.990161694,34.48988828,2,2.51,1995.953,3
25662,24,5/8/2008 2:53,1.590650782,3.445846439,-1.988138861,34.5407962,2,2.509,2005.39,3
25663,24,5/8/2008 2:53,1.590650782,3.444556027,-1.988505066,34.58512215,2,2.507,2014.75,3
25664,24,5/8/2008 2:53,1.590650782,3.442966385,-1.988766607,34.6199001,2,2.506,2024.125,3
25665,24,5/8/2008 2:53,1.590650782,3.441621053,-1.988006551,34.65336171,2,2.504,2033.609,3
25666,24,5/8/2008 2:53,1.590650782,3.440130994,-1.988819855,34.68595228,2,2.503,2042.937,3
25667,24,5/8/2008 2:53,1.590650782,3.438905843,-1.988841734,34.71340559,2,2.502,2052.344,3
25668,24,5/8/2008 2:53,1.590650782,3.437535441,-1.987902627,34.76132391,2,2.5,2061.672,3
25669,24,5/8/2008 2:53,1.590650782,3.436067729,-1.990894115,34.80756853,2,2.499,2071.078,3
25670,24,5/8/2008 2:53,1.590650782,3.434590741,-1.988064373,34.85248104,2,2.498,2080.422,3
25671,24,5/8/2008 2:53,1.590650782,3.433194648,-1.988399725,34.88688603,2,2.496,2089.75,3
25672,24,5/8/2008 2:53,1.590650782,3.43170537,-1.989267394,34.92804295,2,2.495,2099.219,3
25673,24,5/8/2008 2:53,1.590650782,3.430342707,-1.989999004,34.96955533,2,2.493,2108.547,3
25674,24,5/8/2008 2:53,1.590650782,3.428817967,-1.98905291,35.00910718,2,2.492,2117.922,3
25675,24,5/8/2008 2:53,1.590650782,3.427394264,-1.988685809,35.05161004,2,2.49,2127.281,3
25676,24,5/8/2008 2:53,1.590650782,3.425926286,-1.99003299,35.08916462,2,2.489,2136.672,3
25677,24,5/8/2008 2:53,1.590650782,3.424318512,-1.988543733,35.13154703,2,2.488,2146.031,3
25678,24,5/8/2008 2:53,1.590650782,3.42299902,-1.990428185,35.18758199,2,2.486,2155.422,3
25679,24,5/8/2008 2:53,1.590650782,3.421330268,-1.991556604,35.22243596,2,2.484,2164.781,3
25680,24,5/8/2008 2:53,1.590650782,3.419667817,-1.989627591,35.26033989,2,2.483,2174.14,3
25681,24,5/8/2008 2:53,1.590650782,3.418245925,-1.989932119,35.2973599,2,2.481,2183.531,3
25682,24,5/8/2008 2:53,1.590650782,3.416727292,-1.98926591,35.33572247,2,2.48,2192.906,3
25683,24,5/8/2008 2:53,1.590650782,3.414913691,-1.990406929,35.37234508,2,2.478,2202.265,3
25684,24,5/8/2008 2:53,1.590650782,3.413363173,-1.989453673,35.41159081,2,2.476,2211.625,3
25685,24,5/8/2008 2:53,1.590650782,3.411740595,-1.990403605,35.43300023,2,2.475,2221,3
25686,24,5/8/2008 2:53,1.590650782,3.409923333,-1.988735613,35.49199612,2,2.473,2230.359,3
25687,24,5/8/2008 2:53,1.590650782,3.408433361,-1.989819768,35.53529009,2,2.471,2239.719,3
25688,24,5/8/2008 2:53,1.590650782,3.406567153,-1.988376824,35.57263353,2,2.47,2249.094,3
25689,24,5/8/2008 2:53,1.590650782,3.404950835,-1.987694107,35.62443298,2,2.468,2258.422,3
25690,24,5/8/2008 2:53,1.590650782,3.40298295,-1.990425538,35.67454456,2,2.466,2267.828,3
25691,24,5/8/2008 2:53,1.590650782,3.401373797,-1.987718088,35.72233246,2,2.464,2277.219,3
25692,24,5/8/2008 2:53,1.590650782,3.399694969,-1.988657895,35.75933735,2,2.462,2286.578,3
25693,24,5/8/2008 2:53,1.590650782,3.397578854,-1.98736054,35.79332248,2,2.46,2295.984,3
25694,24,5/8/2008 2:53,1.590650782,3.395895297,-1.987900626,35.83588811,2,2.458,2305.328,3
25695,24,5/8/2008 2:53,1.590650782,3.393580789,-1.988812793,35.88724103,2,2.456,2314.734,3
25696,24,5/8/2008 2:53,1.590650782,3.391669076,-1.98888957,35.94408955,2,2.454,2324.109,3
25697,24,5/8/2008 2:53,1.590650782,3.389845623,-1.989492481,35.98704196,2,2.452,2333.453,3
25698,24,5/8/2008 2:53,1.590650782,3.387805339,-1.990867858,36.02749431,2,2.451,2342.922,3
25699,24,5/8/2008 2:53,1.590650782,3.385640096,-1.990417814,36.06183842,2,2.448,2352.25,3
25700,24,5/8/2008 2:53,1.590650782,3.383439423,-1.990441448,36.11742694,2,2.446,2361.578,3
25701,24,5/8/2008 2:53,1.590650782,3.381133887,-1.991262983,36.16016365,2,2.444,2370.969,3
25702,24,5/8/2008 2:53,1.590650782,3.378741852,-1.990068298,36.20153126,2,2.442,2380.328,3
25703,24,5/8/2008 2:53,1.590650782,3.376428747,-1.989315929,36.25694422,2,2.44,2389.719,3
25704,24,5/8/2008 2:53,1.590650782,3.374079081,-1.989356202,36.30961673,2,2.437,2399.14,3
25705,24,5/8/2008 2:53,1.590650782,3.37149249,-1.989137181,36.35366133,2,2.434,2408.531,3
25706,24,5/8/2008 2:53,1.590650782,3.368846151,-1.99281015,36.39497772,2,2.432,2417.906,3
25707,24,5/8/2008 2:53,1.590650782,3.366282908,-1.987599601,36.44718348,2,2.429,2427.297,3
25708,24,5/8/2008 2:53,1.590650782,3.363618038,-1.988696992,36.49953315,2,2.426,2436.687,3
25709,24,5/8/2008 2:53,1.590650782,3.360711244,-1.991769534,36.55379861,2,2.424,2446.078,3
25710,24,5/8/2008 2:53,1.590650782,3.35778683,-1.987456023,36.60708081,2,2.42,2455.422,3
25711,24,5/8/2008 2:53,1.590650782,3.354828039,-1.988201759,36.64429971,2,2.418,2464.797,3
25712,24,5/8/2008 2:53,1.590650782,3.351502369,-1.989335965,36.6885044,2,2.414,2474.172,3
25713,24,5/8/2008 2:53,1.590650782,3.348062308,-1.988980048,36.75403294,2,2.411,2483.562,3
25714,24,5/8/2008 2:53,1.590650782,3.344550736,-1.989750815,36.80111373,2,2.408,2492.953,3
25715,24,5/8/2008 2:53,1.590650782,3.341095663,-1.988128027,36.85904236,2,2.404,2502.297,3
25716,24,5/8/2008 2:53,1.590650782,3.337246372,-1.988144784,36.89493105,2,2.401,2511.64,3
25717,24,5/8/2008 2:53,1.590650782,3.333235995,-1.992335339,36.95563087,2,2.397,2521,3
25718,24,5/8/2008 2:53,1.590650782,3.328895294,-1.98933032,36.98586197,2,2.393,2530.359,3
25719,24,5/8/2008 2:53,1.590650782,3.324689258,-1.98682134,37.03939125,2,2.388,2539.687,3
25720,24,5/8/2008 2:53,1.590650782,3.319844241,-1.988175792,37.10725096,2,2.384,2549.062,3
25721,24,5/8/2008 2:53,1.590650782,3.315012661,-1.987234746,37.16264441,2,2.379,2558.406,3
25722,24,5/8/2008 2:53,1.590650782,3.309954913,-1.990400547,37.20206238,2,2.374,2567.781,3
25723,24,5/8/2008 2:53,1.590650782,3.304384767,-1.988425122,37.25807027,2,2.368,2577.172,3
25724,24,5/8/2008 2:53,1.590650782,3.298732217,-1.990183131,37.32999793,2,2.363,2586.547,3
25725,24,5/8/2008 2:53,1.590650782,3.292777374,-1.988567256,37.38537231,2,2.357,2595.906,3
25726,24,5/8/2008 2:53,1.590650782,3.286180656,-1.988889714,37.44475026,2,2.351,2605.25,3
25727,24,5/8/2008 2:53,1.590650782,3.279556131,-1.990845681,37.50817259,2,2.344,2614.609,3
25728,24,5/8/2008 2:53,1.590650782,3.272280071,-1.990563633,37.56161557,2,2.336,2624.14,3
25729,24,5/8/2008 2:53,1.590650782,3.264682746,-1.991335593,37.61766943,2,2.329,2633.64,3
25730,24,5/8/2008 2:53,1.590650782,3.256494859,-1.990118762,37.68931572,2,2.321,2643.14,3
25731,24,5/8/2008 2:53,1.590650782,3.24795356,-1.991977976,37.75386245,2,2.313,2652.64,3
25732,24,5/8/2008 2:53,1.590650782,3.238830246,-1.9920673,37.8207622,2,2.304,2662.172,3
25733,24,5/8/2008 2:53,1.590650782,3.229160963,-1.989312755,37.87230754,2,2.294,2671.734,3
25734,24,5/8/2008 2:53,1.590650782,3.219056374,-1.990753984,37.94976846,2,2.284,2681.172,3
25735,24,5/8/2008 2:53,1.590650782,3.208420626,-1.990216359,38.01170274,2,2.274,2690.703,3
25736,24,5/8/2008 2:53,1.590650782,3.197010313,-1.989070196,38.07105178,2,2.262,2700.203,3
25737,24,5/8/2008 2:53,1.590650782,3.184648156,-1.991905009,38.1470199,2,2.25,2709.812,3
25738,24,5/8/2008 2:53,1.590650782,3.171993439,-1.98911652,38.24174596,2,2.238,2719.375,3
25739,24,5/8/2008 2:53,1.590650782,3.158423149,-1.990119617,38.31169285,2,2.225,2728.906,3
25740,24,5/8/2008 2:53,1.590650782,3.143751793,-1.990270269,38.39452324,2,2.21,2738.594,3
25741,24,5/8/2008 2:53,1.590650782,3.128081527,-1.989075904,38.47002616,2,2.195,2748.297,3
25742,24,5/8/2008 2:53,1.590650782,3.111283094,-1.987701919,38.56582333,2,2.178,2757.937,3
25743,24,5/8/2008 2:53,1.590650782,3.093733803,-1.990227751,38.64259482,2,2.161,2767.531,3
25744,24,5/8/2008 2:53,1.590650782,3.075110838,-1.98958777,38.73497209,2,2.143,2777.14,3
25745,24,5/8/2008 2:53,1.590650782,3.055129332,-1.9867595,38.8287149,2,2.122,2786.781,3
25746,24,5/8/2008 2:53,1.590650782,3.033178542,-1.986664968,38.92030228,2,2.101,2796.469,3
25747,24,5/8/2008 2:53,1.590650782,3.009687928,-1.989402981,39.01320004,2,2.077,2806.109,3
25748,24,5/8/2008 2:53,1.590650782,2.984142555,-1.9912698,39.11918404,2,2.053,2815.719,3
25749,24,5/8/2008 2:53,1.590650782,2.955973462,-1.989598611,39.24669787,2,2.026,2825.344,3
25750,24,5/8/2008 2:53,1.590650782,2.925233083,-1.988185806,39.37141361,2,1.996,2835.047,3
25751,24,5/8/2008 2:53,1.590650782,2.891816002,-1.990705473,39.47444326,2,1.962,2844.781,3
25752,24,5/8/2008 2:53,1.590650782,2.856723651,-1.986645371,39.60848422,2,1.928,2854.39,3
25753,24,5/8/2008 2:53,1.590650782,2.817227991,-1.989968114,39.7504056,2,1.89,2864.062,3
25754,24,5/8/2008 2:53,1.590650782,2.772191411,-1.989237891,39.89145981,2,1.847,2873.672,3
25755,24,5/8/2008 2:53,1.590650782,2.716393981,-1.987019508,40.04380023,2,1.794,2883.359,3
25756,24,5/8/2008 2:53,1.590650782,2.644930034,-1.98839384,40.19567049,2,1.728,2892.969,3
25757,24,5/8/2008 2:53,1.590650782,2.547989654,-1.987946159,40.37242691,2,1.639,2902.609,3
25758,24,5/8/2008 2:53,1.590650782,2.409899311,-1.988488735,40.60255132,2,1.517,2912.281,3
25759,24,5/8/2008 2:53,1.590650782,2.217560787,-1.988620453,40.83772477,2,1.337,2921.953,3
25760,24,5/8/2008 2:53,1.590650782,2.009280245,-1.988062783,41.15219959,2,1.122,2931.687,3
25761,24,5/8/2008 2:53,1.590650782,2.779347001,0.001963804,41.38474941,0.0006,0.001,2941.469,3
25762,24,5/8/2008 2:53,1.590650782,2.908144589,-0.002103352,41.40590881,0.0006,0.001,2951.281,3
25763,24,5/8/2008 2:53,1.590650782,2.982389829,-0.000492585,41.33853149,0.0006,0.001,2961.125,3
25764,24,5/8/2008 2:53,1.590650782,3.039470912,-0.002188262,41.24397701,0.0006,0.001,2970.89,3
25765,24,5/8/2008 2:53,1.590650782,3.088385339,-0.003217941,41.1201259,0.0006,0.001,2980.703,3
25766,24,5/8/2008 2:53,1.590650782,3.131409533,-0.001474377,40.97720622,0.0006,0.001,2990.625,3
25767,24,5/8/2008 2:53,1.590650782,3.167588876,-0.001270036,40.83094205,0.0006,0.001,3000.406,3
25768,24,5/8/2008 2:53,1.590650782,3.198150348,0.004041019,40.65938069,0.0006,0.001,3010.125,3
25769,24,5/8/2008 2:53,1.590650782,3.223678094,-0.002128392,40.51558691,0.0006,0.001,3019.875,3
25770,24,5/8/2008 2:53,1.590650782,3.246869315,-0.000603996,40.34413346,0.0006,0.001,3029.656,3
25771,24,5/8/2008 2:53,1.590650782,3.267094408,-0.004341396,40.17678191,0.0006,0.001,3039.5,3
25772,24,5/8/2008 2:53,1.590650782,3.285250365,-0.000993927,40.00681154,0.0006,0.001,3049.328,3
25773,24,5/9/2008 12:25,1.688821116,4.233146254,-0.002166947,23.85062026,0.0006,0,0,3
25774,24,5/9/2008 12:25,1.688821116,4.233325436,-0.001902274,23.85145519,0.0004,4.249,9.422,3
25775,24,5/9/2008 12:25,1.688821116,4.035024865,-1.986940701,23.88236663,2,3.055,19.61,3
25776,24,5/9/2008 12:25,1.688821116,4.017802207,-1.991388018,23.94326625,2,3.046,28.953,3
25777,24,5/9/2008 12:25,1.688821116,4.004269787,-1.989390331,24.01091534,2,3.036,38.313,3
25778,24,5/9/2008 12:25,1.688821116,3.9927913,-1.989870559,24.1058707,2,3.026,47.641,3
25779,24,5/9/2008 12:25,1.688821116,3.983007903,-1.987418146,24.19228676,2,3.016,57.063,3
25780,24,5/9/2008 12:25,1.688821116,3.974100841,-1.989011582,24.30015098,2,3.008,66.422,3
25781,24,5/9/2008 12:25,1.688821116,3.966210466,-1.988048009,24.39766455,2,3.002,75.781,3
25782,24,5/9/2008 12:25,1.688821116,3.958707047,-1.990769883,24.4938811,2,2.993,85.11,3
25783,24,5/9/2008 12:25,1.688821116,3.951973075,-1.991565961,24.59627361,2,2.988,94.485,3
25784,24,5/9/2008 12:25,1.688821116,3.945560935,-1.988983552,24.68096149,2,2.984,103.891,3
25785,24,5/9/2008 12:25,1.688821116,3.939494468,-1.989990542,24.78252064,2,2.98,113.235,3
25786,24,5/9/2008 12:25,1.688821116,3.933955299,-1.989911478,24.88733843,2,2.979,122.594,3
25787,24,5/9/2008 12:25,1.688821116,3.928694279,-1.989507702,24.97891132,2,2.976,131.969,3
25788,24,5/9/2008 12:25,1.688821116,3.923624186,-1.990452651,25.0904788,2,2.973,141.328,3
25789,24,5/9/2008 12:25,1.688821116,3.918687384,-1.991892361,25.20464158,2,2.969,150.688,3
25790,24,5/9/2008 12:25,1.688821116,3.914047465,-1.989112154,25.29452052,2,2.965,160.078,3
25791,24,5/9/2008 12:25,1.688821116,3.909513043,-1.990365945,25.39439397,2,2.962,169.422,3
25792,24,5/9/2008 12:25,1.688821116,3.905196845,-1.990416223,25.5139247,2,2.958,178.828,3
25793,24,5/9/2008 12:25,1.688821116,3.901081294,-1.993063332,25.61259633,2,2.955,188.188,3
25794,24,5/9/2008 12:25,1.688821116,3.896936607,-1.98935262,25.71972755,2,2.951,197.547,3
25795,24,5/9/2008 12:25,1.688821116,3.893128293,-1.991235169,25.82038299,2,2.947,206.875,3
25796,24,5/9/2008 12:25,1.688821116,3.889138266,-1.990580263,25.92988185,2,2.944,216.281,3
25797,24,5/9/2008 12:25,1.688821116,3.885401085,-1.987924855,26.02559591,2,2.94,225.656,3
25798,24,5/9/2008 12:25,1.688821116,3.881897081,-1.990921549,26.12666453,2,2.937,235.016,3
